pX,pY,Size,System
143190.0,55450.0,50,PS-2-CAP-AR-
150914.944055,53999.999032,110,PS-2-CAP-AR-
150914.944055,55349.999032,110,PS-2-CAP-AR-
150460.0,53600.0,50,PS-2-CAP-AR-
150390.0,55750.0,50,PS-2-CAP-AR-
152804.663278,59860.513199,110,PS-2-CAP-EME-
148313.712612,59860.513199,110,PS-2-CAP-EME-
155442.777758,60951.645479,110,PS-2-CAP-EME-
150292.777758,60951.645479,110,PS-2-CAP-EME-
143854.894755,56421.379392,110,PS-2-CAP-EME-
143854.894755,57242.116444,110,PS-2-CAP-EME-
143854.894755,58384.710096,110,PS-2-CAP-EME-
139995.0,60932.7566,110,PS-2-CAP-EME-
137457.090143,59860.513199,110,PS-2-CAP-EME-
127945.0,60785.381174,110,PS-2-CAP-EME-
118487.479921,59860.513199,110,PS-2-CAP-EME-
150600.0,58384.710096,110,PS-2-CAP-EME-
150600,56220.718472,110,PS-2-CAP-EME-
150426.561645,56212.179046,110,PS-2-CAP-EME-
150426.561645,54456.118622,110,PS-2-CAP-EME-
150600.0,54832.186544,110,PS-2-CAP-EME-
146725.0,60990.378329,110,PS-2-CAP-EME-
146725.0,63279.422413,110,PS-2-CAP-EME-
145544.22403,59860.513199,110,PS-2-CAP-EME-
142151.402668,59860.513199,110,PS-2-CAP-EME-
126920.672603,59860.513199,110,PS-2-CAP-EME-
123725.0,55849.998306,110,PS-2-CAP-AR-
123725.0,57237.5,50,PS-2-CAP-AR-
125062.861029,54651.268155,110,PS-2-CAP-EME-
125062.861029,55385.558488,110,PS-2-CAP-EME-
125062.861029,56172.22982,110,PS-2-CAP-EME-
125062.861029,58597.560664,110,PS-2-CAP-EME-
146725.0,66663.028067,110,PS-2-CAP-EME-
164102.622509,68352.707356,110,PS-2-CAP-EME-
113725.0,37875.0,110,PS-2-CAP-EME-
122724.996547,67687.5,50,PS-2-CAP-AR-
131750.0,67222.485037,50,PS-2-CAP-AR-
127312.5,66199.985037,50,PS-2-CAP-AR-
125587.5,71650.0,50,PS-2-CAP-AR-
116949.996547,69752.5,50,PS-2-CAP-AR-
132221.232754,65087.513895,50,PS-2-CAP-AR-
130000.0,76799.985037,50,PS-2-CAP-AR-
131524.999973,77988.633389,50,PS-2-CAP-AR-
126087.5,79000.0,50,PS-2-CAP-AR-
115937.5,74600.0,50,PS-2-CAP-AR-
115937.5,75852.0,50,PS-2-CAP-AR-
119012.5,75002.683614,50,PS-2-CAP-AR-
119012.5,75447.3,50,PS-2-CAP-AR-
123746.814067,80262.5,50,PS-2-CAP-AR-
122624.996547,77987.5,50,PS-2-CAP-AR-
130200.0,82337.5,50,PS-2-CAP-AR-
117574.985037,75453.626799,50,PS-2-CAP-AR-
116374.999516,75177.0,110,PS-2-CAP-AR-
127671.193333,67607.261582,110,PS-2-CAP-EME-
131457.553713,66204.87455,110,PS-2-CAP-EME-
131457.553713,67608.246651,110,PS-2-CAP-EME-
131251.374662,68487.458994,110,PS-2-CAP-EME-
133437.391158,68487.458994,110,PS-2-CAP-EME-
126834.728313,68487.458994,110,PS-2-CAP-EME-
124192.070507,68487.458994,110,PS-2-CAP-EME-
121493.009041,68487.458994,110,PS-2-CAP-EME-
127671.193333,70179.473423,110,PS-2-CAP-EME-
127671.193333,74760.389849,110,PS-2-CAP-EME-
127671.193333,77157.458994,110,PS-2-CAP-EME-
127671.193333,78411.212582,110,PS-2-CAP-EME-
127671.193333,79261.187234,110,PS-2-CAP-EME-
127671.193333,81318.718916,110,PS-2-CAP-EME-
128792.13591,82300.014963,110,PS-2-CAP-EME-
