ZONE,SystemType,SystemName,StartX,StartY,EndX,EndY,PSize,Position,Critical
ZON-2, T4,SHT-TNOR-SR-,234993.438556,29331.104227,240611.276341,29331.104227,50,branch,critical
ZON-2, B1,SHT-TNOR-SO-,234693.438556,29031.104227,240311.276341,29031.104227,75,branch,critical
ZON-2, T3,SHT-TNOR-SI-,240461.276341,28123.979588,240461.276341,29181.104227,20,branch,non-critical
ZON-2, B1,SHT-TNOR-SO-,240311.276341,28273.979588,240311.276341,29031.104227,20,branch,non-critical
ZON-2, T4,SHT-TNOR-SR-,240611.276341,27973.979588,240611.276341,29331.104227,0,branch,non-critical
ZON-2, T3,SHT-TNOR-SI-,239295.400217,44123.979588,240899.146474,44123.979588,63,main,non-critical
ZON-2, T3,SHT-TNOR-SI-,240899.146474,44123.979588,242954.599783,44123.979588,63,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,239445.398103,43973.979588,240749.146474,43973.979588,50,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,240749.146474,43973.979588,242804.601897,43973.979588,50,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,239445.400217,44273.979588,241049.146474,44273.979588,63,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,241049.146474,44273.979588,242804.599783,44273.979588,63,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,239445.398103,43544.27,239445.398103,43973.979588,0,error,non-critical
ZON-2, T4,SHT-TNOR-SR-,242804.601897,43544.27,242804.601897,43973.979588,0,error,non-critical
ZON-2, T3,SHT-TNOR-SI-,234843.438556,46823.071035,240899.146474,46823.071035,63,branch,critical
ZON-2, T4,SHT-TNOR-SR-,234993.438556,46673.071035,240749.146474,46673.071035,50,branch,critical
ZON-2, B1,SHT-TNOR-SO-,234693.438556,46973.071035,241049.146474,46973.071035,75,branch,critical
ZON-2, T3,SHT-TNOR-SI-,240899.146474,44123.979588,240899.146474,46823.071035,63,branch,non-critical
ZON-2, T4,SHT-TNOR-SR-,240749.146474,43973.979588,240749.146474,46673.071035,50,branch,non-critical
ZON-2, B1,SHT-TNOR-SO-,241049.146474,44273.979588,241049.146474,46973.071035,75,branch,non-critical
ZON-2, T3,SHT-TNOR-SI-,241712.877851,52123.979588,242954.599783,52123.979588,20,main,non-critical
ZON-2, T4,SHT-TNOR-SR-,241862.877851,51973.979588,242804.601897,51973.979588,0,main,non-critical
ZON-2, B1,SHT-TNOR-SO-,241562.877851,52273.979588,242804.599783,52273.979588,20,main,non-critical
