pX,pY,Size,System
236720.554344,45600.039737,50,PS-2-CAP-AR-
236725.0,50346.702943,50,PS-2-CAP-AR-
236537.679998,51086.961387,50,PS-2-CAP-AR-
233871.873468,59085.0,50,PS-1-CAP-IK-1-
192609.061471,65683.960923,50,PS-1-CAP-IK-1-
294272.783153,77395.0,50,PS-2-CAP-AR-
295012.5,74450.0,50,PS-2-CAP-AR-
196625.0,75771.55091,110,PS-2-CAP-AR-
220375.0,74776.400856,110,PS-2-CAP-AR-
287934.367352,68974.565994,110,PS-2-CAP-AR-
262764.971371,72362.222624,110,PS-2-CAP-AR-
247675.0,77715.9319,110,PS-2-CAP-AR-
235149.651281,84609.123106,110,PS-2-CAP-AR-
235199.651281,81574.556559,110,PS-2-CAP-AN-
241824.899013,50780.444339,110,PS-2-CAP-AR-
244900.0,26016.657215,110,PS-2-CAP-AR-
245655.906855,61390.163663,110,PS-2-CAP-AR-
245705.906855,63938.593375,110,PS-2-CAP-AN-
244337.407248,64747.002802,110,PS-2-CAP-AN-
247675.0,75532.808079,110,PS-2-CAP-AN-
231652.83148,63775.611696,110,PS-2-CAP-AN-
233517.650206,63767.614863,110,PS-2-CAP-AR-
236246.077331,60939.187738,110,PS-2-CAP-AR-
238132.318027,57792.430912,110,PS-2-CAP-AN-
286781.925012,68974.565994,110,PS-2-CAP-AR-
243412.500005,133842.03061,110,PS-1-CAP-IK-1-
243750.005234,134020.0,110,PS-2-CAP-AR-
243214.999999,132815.083426,50,PS-2-CAP-AR-
243545.348024,133844.463439,110,PS-2-CAP-EME-
244231.529189,131402.809322,50,PS-2-CAP-AR-
243616.958252,131800.0,50,PS-2-CAP-AR-
239005.000005,125955.03061,110,PS-1-CAP-IK-1-
239067.5,125600.032589,110,PS-2-CAP-EME-
239565.0,124162.5,50,PS-2-CAP-AR-
238200.0,125297.802413,110,PS-2-CAP-AR-
238200.0,125902.197587,110,PS-2-CAP-AR-
238706.406697,125600.0,110,PS-2-CAP-AR-
239496.084782,127062.4,50,PS-2-CAP-AR-
236715.000027,127250.0,50,PS-2-CAP-AR-
236515.0,126512.5,50,PS-2-CAP-AR-
236715.000027,123950.0,50,PS-2-CAP-AR-
236515.0,124687.5,50,PS-2-CAP-AR-
243244.999995,125955.03061,110,PS-1-CAP-IK-1-
243195.269605,125637.889395,110,PS-2-CAP-EME-
242735.0,124187.5,50,PS-2-CAP-AR-
