pX,pY
266750.889942,84650.0
276120.860177,82825.470794
277824.123282,83549.278289
246862.5,86050.0
248373.587059,85775.747371
249724.565583,85774.640673
246766.821334,85733.136177
278000.0,76689.280096
277487.5,76700.0
278550.0,76693.75
282182.915292,76000.000001
283725.721711,74604.714082
287801.505625,80828.544915
288022.702521,81242.946379
287801.505625,82250.031044
280002.593828,81350.0
300279.714082,81699.278289
243975.0,102428.150989
245901.040478,119450
244225.0,119251.902618
153725.0,120275.0
149724.220136,119650.889617
139724.012206,119426.136397
146398.264074,120900.0
133275.0,117075.0
256174.999603,53850.000456
250475.0,65912.5
264074.927482,71186.45411
264815.977216,73925.0
265650.0,73675.0
282375,74850
277549.999364,83200.0
278204.0,86550.0
300525.0,82600.0
299787.440756,77527.198139
245800.0,124050.0
246105.0,123150.0
245763.639532,120240.0
242598.549054,110224.736425
232475,87675.0
233028.010968,88025.987012
233025.799075,89250.75894
227025.127544,75553.333381
227024.951142,77171.479857
236225.0,82400.0
220762.5,75550.0
221550.0,75551.157552
224625.000205,64033.676845
221200.0,61500
232324.217555,68730.962527
246752.916053,62380.196547
220549.220136,48114.602664
208189.13027,53249.999999
208460.86973,53249.999999
265402.563563,62136.271994
226000.0,52575.0
225875.0,53331.512904
226199.220136,53800.199912
231157.32233,47947.32233
237950.0,30383.120881
244300.0,30383.120881
236677.381045,46600.274912
236596.661181,40241.085631
238375.0,41933.332794
238375.0,42254.230105
239400.0,49050.0
235600.0,52723.372435
198696.122374,55496.882645
200640.900041,46650.0
200640.900041,53101.457584
198975.0,55750
190628.871261,48159.53986
177324.220136,50099.877644
206574.890828,62026.977442
207875.0,61749.110037
195375.0,70925.0
189125.745295,57794.30203
153072.702978,51318.356434
141725.0,56625.0
141850.0,57375.0
145175.000356,59100.0
143424.608399,59563.273502
142112.819166,57577.960943
145725.0,59100.0
147800.463898,58349.999999
144875.0,59575.0
145525.45914,59604.220136
146025.000356,59575.0
169925.0,75500.0
176800.000001,71326.690537
180595.372991,66000.266739
171575.0,71050.0
169675.0,69725.0
169175.0,69012.5
167623.103173,69423.955091
166841.284648,64900.727158
168827.165125,69432.910136
167352.860628,62975
167025.0,62975
161884.196408,77949.220136
167675.0,59050
170075.0,59050.0
171690.0,59576.68914
171450.190537,110630.814082
91746.808004,16638.457393
99280.958478,27977.485597
97735.942877,34602.528885
108347.893826,45000.0
108370.285918,43900.721355
107925.0,43600.0
124325.0,45250.0
126541.397721,44850.0
128600.145738,43702.806164
131155.905848,47887.720443
130280.714546,3925.779864
130525.0,12024.556219
130557.514594,23501.121894
218553.5,61999.324737
200050.828421,100705.921051
159408.773379,91807.957748
159625.0,83337.5
160275.917026,83559.339909
168517.629774,83958.693286
178400.079167,84642.01992
177576.876621,86830.759603
178873.133062,84874.590096
178696.363053,86830.759603
185075.0,91875.0
187601.741847,91650.0
186379.2708,107999.235779
179000.0,113225.0
177475.000052,113299.999948
124200.0,65376.690537
110729.863288,70140.900977
112225.000356,70574.999674
110674.999644,77045.285918
112448.308496,75850.000023
104051.76858,87725.00001
102422.049479,90600.0
58166.252265,99499.761804
117454.64399,98580.292162
89472.793407,105399.999998
82575.0,102850.0
85275.0,101900.0
84950.0,103200.0
86625.0,106351.386657
86375.000001,101629.727677
84946.727624,101750.0
79147.5,116075.0
79000.0,113600.0
97700.0,116275.000001
89851.646024,116274.999997
91002.784693,116274.999997
112498.550515,71326.138273
132950.421861,116675.0
89825.0,120000.0
68075.0,115400.0
71259.999998,113281.239478
68349.03374,115400.0
68871.995826,115401.222471
69729.999996,113281.239478
66447.499959,111600.0
84825.0,128952.5
84775.0,124750.68063
84248.255669,126724.280687
84347.431663,125151.47278
66351.503875,130730.380454
57148.733467,135625.0
84250.0,134400.0
88697.77664,137370.359322
94497.576278,131075.0
99850.23292,137497.119602
107751.26948,135954.263509
105455.354823,125763.155135
102519.266227,125151.165576
102796.361326,124792.235512
102475.0,126125.0
105458.04832,130609.348575
111959.999101,124530.779864
110625.0,129850.0
110625.0,126175.0
111035.0,124743.259803
114376.318153,127993.692301
112555.654654,137450.00001
112555.654654,135950.0
135253.427062,135370.359322
118096.398109,133226.42816
129132.670569,133226.42816
123580.139851,130587.50001
129920.204402,135627.303061
143310.975491,127000.164796
147051.344022,133394.329916
149753.080818,127750.0
153365.240879,128826.98415
155500.0,127350
157500.0,128951.155069
154901.455522,129223.866353
138550.613068,136101.047693
143875.0,127899.835204
140697.217121,127227.337561
143653.080807,129100.0
157875.0,128302.499715
141725.06357,134500.312665
152730.813898,135300.0
149730.813898,135300
154905.813898,134200.0
143250.0,135958.728875
159366.637535,133968.791384
159753.079962,134575.000356
175314.049934,129000.0
167105.954486,139325.0
167097.418618,134100.0
186796.081505,127751.561306
181326.152818,128325.0
180950.0,137300.0
200374.967185,128182.34659
186305.954486,137275.0
188954.834616,136750.0
192221.998118,137673.362936
110667.774705,77375.34873
110667.774705,70475.34873
112457.934295,73920.525858
131997.053274,89750.312438
131957.605908,108597.793217
131775.0,110775.0
170625.0,121325.0
175900.0,117750.0
126482.991226,125339.196338
65725.0,109169.167677
64200.0,109169.167659
73778.570512,100534.193857
101750.000015,128182.788666
159778.539886,69200.0
170300.0,130875.0
172185.391816,134200
172169.347872,130864.382169
181099.171099,128325.0
97112.5,103987.5
103600.0,107275.0
98093.902124,109805.434503
121885.892575,132497.898401
126411.124761,132497.898401
85900.0,137275.0
88900.0,139625.0
85900.0,137395.0
165434.309536,138202.579476
187449.40024,62679.260396
167111.932834,127260.109005
294136.655759,66744.255227
294136.655759,66567.5
286002.336002,66567.5
109381.408545,68403.718577
125455.244088,65391.221096
129999.99999,77798.867409
125599.714082,74850.0
125599.714082,72900.0
123649.970534,66288.732802
113575.301281,71765.051473
125875.0,73500.0
125599.714082,73750.721355
129007.271095,65211.563081
125775.0,67375.523797
120497.819381,75849.999999
120224.953233,76600.0
118724.231523,77045.285918
112505.751816,76376.947418
112505.751816,75421.460218
112505.751816,74479.530993
112505.751816,73532.49774
125395.0,70130.590923
166961.143142,107940.562923
166425.0,107047.500285
159298.793856,105248.63161
159298.793856,105900.0
159266.961888,111101.69068
159266.961888,109574.18605
