pX,pY,Size,System
130847.431599,44446.802512,110,PS-2-CAP-AN-
133567.238401,38150.0,110,PS-2-CAP-AN-
145713.349751,9350.0,110,PS-2-CAP-AN-
130235.760501,20735.253533,110,PS-2-CAP-AN-
136928.620271,9350.0,110,PS-2-CAP-AN-
130235.760501,17364.695322,110,PS-2-CAP-AN-
130235.760501,15868.946286,110,PS-2-CAP-AN-
130235.760501,13377.371429,110,PS-2-CAP-AN-
130235.760501,10707.350549,110,PS-2-CAP-AN-
130280.714546,6209.397254,50,PS-2-CAP-AN-
132802.767003,9350.0,110,PS-2-CAP-AN-
135548.984309,9350.0,110,PS-2-CAP-AN-
135798.471012,6271.553538,50,PS-2-CAP-AN-
137268.412086,38150.0,110,PS-2-CAP-AN-
95395.0,18044.057757,110,PS-2-CAP-AN-
91187.182371,24564.409818,50,PS-2-CAP-AN-
95111.580937,24564.409818,110,PS-2-CAP-AN-
93375.636995,26450.0,50,PS-2-CAP-AN-
91187.182371,28085.779864,50,PS-2-CAP-AN-
94323.090339,28085.779864,50,PS-2-CAP-AN-
96156.248713,23622.698165,50,PS-2-CAP-AN-
96317.158921,19649.220136,50,PS-2-CAP-AN-
96317.158921,31537.562919,50,PS-2-CAP-AN-
95395.0,21229.70991,110,PS-2-CAP-AN-
95395.0,23887.31343,110,PS-2-CAP-AN-
95395.0,25488.382837,110,PS-2-CAP-AN-
95395.0,27126.492265,110,PS-2-CAP-AN-
95395.0,28397.802778,110,PS-2-CAP-AN-
95395.0,30898.638308,110,PS-2-CAP-AN-
95395.0,12095.615775,110,PS-2-CAP-AN-
122195.078545,44311.2901,110,PS-2-CAP-EME-
114629.155445,44366.2901,110,PS-2-CAP-AN-
111517.006845,44366.2901,110,PS-2-CAP-AN-
109787.416277,43900.721355,110,PS-2-CAP-AN-
110675.0,40412.681325,110,PS-2-CAP-AN-
110375.0,40848.061421,65,PS-PW-1-CAP-
130847.431599,39710.02004,110,PS-2-CAP-AN-
96662.644167,44049.884256,110,PS-2-CAP-AN-
91707.357458,36249.884256,110,PS-2-CAP-AN-
94244.583946,42603.969257,110,PS-2-CAP-AN-
96026.430394,39551.334274,50,PS-2-CAP-AN-
87904.072313,36249.884256,110,PS-2-CAP-AN-
125850.0,73050.769741,110,PS-2-CAP-AN-
110865.557954,86002.022008,50,PS-2-CAP-AN-
107602.697297,90645.874257,110,PS-2-CAP-AN-
105635.115432,90645.874257,110,PS-2-CAP-AN-
99727.00296,90645.874257,110,PS-2-CAP-AN-
92737.058311,90645.874257,110,PS-2-CAP-AN-
110900.0,66177.052545,110,PS-2-CAP-AN-
110900.0,69548.372757,110,PS-2-CAP-AN-
114975.607831,73490.925011,110,PS-2-CAP-AN-
110982.533096,73490.925011,110,PS-2-CAP-AN-
106494.064607,73490.925011,110,PS-2-CAP-AN-
106494.064607,73790.925011,110,PS-4-CAP-AN-
98890.705092,73790.925011,110,PS-4-CAP-AN-
92191.751266,73790.925011,110,PS-4-CAP-AN-
117163.110343,118760.820544,110,PS-2-CAP-AN-
117163.110343,121410.621503,110,PS-2-CAP-AN-
112273.888222,122100.124107,110,PS-2-CAP-AN-
108980.704051,122100.124107,110,PS-2-CAP-AN-
240012.500571,26738.034758,160,PS-2-CAP-AN-
244300.0,27591.400899,110,PS-2-CAP-AN-
243142.771933,25276.102105,110,PS-2-CAP-AN-
235225.0,27492.106669,110,PS-2-CAP-AN-
237509.469557,11812.96939,110,PS-2-CAP-AN-
235225.0,8774.953878,160,PS-2-CAP-AN-
239977.304919,41215.240578,160,PS-2-CAP-AN-
188720.745295,59364.220136,50,PS-2-CAP-AR-
138218.26459,59736.766766,110,PS-2-CAP-AN-
141973.78007,58573.315852,110,PS-2-CAP-AN-
146422.913061,59471.547432,110,PS-2-CAP-AN-
143220.835734,59736.766766,110,PS-2-CAP-AN-
145119.677248,59736.766766,110,PS-2-CAP-AN-
145962.943258,59736.766766,110,PS-2-CAP-AN-
146422.913061,60563.110037,110,PS-2-CAP-AN-
146422.913061,62938.672217,110,PS-2-CAP-AN-
276437.699348,78098.642566,110,PS-2-CAP-AN-
68626.411483,132369.216592,110,PS-2-CAP-AN-
65310.659028,131155.637691,50,PS-2-CAP-AN-
67899.473852,131155.637691,110,PS-2-CAP-AN-
68626.411483,136756.601658,110,PS-2-CAP-AN-
62123.490256,137479.749206,110,PS-2-CAP-AN-
64820.610273,109169.167659,110,PS-2-CAP-AN-
66000.931027,109169.167659,50,PS-2-CAP-AN-
252961.452641,58170.593394,110,PS-2-CAP-AN-
243388.044521,63201.527763,110,PS-2-CAP-AN-
249737.678068,61930.806566,110,PS-7-CAP-AN-
245235.0,63201.527763,110,PS-7-CAP-AN-
245235.0,64415.897528,50,PS-7-CAP-AN-
245045.084606,61930.806566,110,PS-7-CAP-AN-
249737.678068,61330.806566,110,PS-2-CAP-AN-
250684.001491,64841.122216,50,PS-7-CAP-AN-
261078.099658,55001.75151,50,PS-7-CAP-AN-
258826.124819,54797.5,110,PS-7-CAP-AN-
250683.22632,55025.0,110,PS-2-CAP-AN-
265125.0,72719.958764,110,PS-7-CAP-AN-
267634.110037,72133.99767,50,PS-7-CAP-AN-
270725.889963,72133.99767,50,PS-7-CAP-AN-
262085.058621,73886.786024,110,PS-7-CAP-AN-
268306.05326,73586.786024,110,PS-2-CAP-AN-
259303.462057,72375.0,110,PS-7-CAP-AN-
