pX,pY,Size,System
276900.0,80595.21639,50,PS-2-CAP-AN-
269695.032589,76659.142628,110,PS-7-CAP-AN-
269695.032589,78206.481032,110,PS-7-CAP-AN-
269695.032589,78816.312251,50,PS-7-CAP-AN-
268424.931374,76917.439979,50,PS-2-CAP-AN-
267265.0,74618.75,50,PS-2-CAP-AN-
268424.931374,75271.479119,110,PS-2-CAP-AN-
268424.931374,76157.284244,110,PS-2-CAP-AN-
268424.931374,75774.519715,110,PS-2-CAP-AN-
269950.0,64603.069529,50,PS-2-CAP-AN-
269584.017011,71431.286768,50,PS-7-CAP-AN-
269925.0,73618.073386,110,PS-7-CAP-AN-
269899.017977,68672.5,50,PS-2-CAP-AN-
270385.0,69500.0,50,PS-2-CAP-AN-
269465.0,69500.0,50,PS-2-CAP-AN-
276801.019494,70617.341761,50,PS-2-CAP-AN-
274231.026714,65174.668885,110,PS-2-CAP-AN-
274384.466986,63700.0,50,PS-2-CAP-AN-
280160.0,77733.307046,50,PS-2-CAP-AN-
286276.680916,68425.000001,50,PS-7-CAP-AN-
286151.129888,66567.5,50,PS-2-CAP-AN-
284737.5,67379.012403,50,PS-2-CAP-AN-
293631.741864,79050.00002,50,PS-2-CAP-AN-
293925.024481,69707.857204,110,PS-7-CAP-AN-
294280.03061,70847.500005,110,PS-1-CAP-IK-1-
293925.024481,76057.491579,110,PS-7-CAP-AN-
294280.03061,74752.499995,110,PS-1-CAP-IK-1-
293127.098605,71962.658509,50,PS-2-CAP-AN-
286401.360704,75465.655034,50,PS-7-CAP-AN-
285925.0,75144.75245,110,PS-7-CAP-AN-
282200.0,76137.5,50,PS-2-CAP-AN-
285299.441296,75423.713446,50,PS-2-CAP-AN-
282432.369785,75690.6728,110,PS-2-CAP-AN-
237614.527428,51801.765301,50,PS-2-CAP-AN-
237990.0,50100.0,50,PS-2-CAP-AR-
238300.0,51557.560672,50,PS-2-CAP-AR-
247675.0,52120.0,110,PS-2-CAP-AR-
250900.0,48825.0,50,PS-2-CAP-AR-
248307.5,48662.5,50,PS-2-CAP-AR-
250712.5,49975.0,50,PS-2-CAP-AR-
250590.0,51650.0,50,PS-2-CAP-AR-
248359.991805,52075.413584,50,PS-2-CAP-AR-
249873.66431,49229.66423,110,PS-2-CAP-AR-
250227.878937,52125.413584,110,PS-2-CAP-AR-
233874.102031,38624.999999,50,PS-2-CAP-AR-
233999.201789,35957.557294,50,PS-2-CAP-AR-
234740.00001,28159.998898,50,PS-2-CAP-AR-
235504.657867,20159.700481,50,PS-2-CAP-AR-
246006.602492,41545.0,50,PS-2-CAP-AR-
250024.608926,40121.559728,50,PS-2-CAP-AR-
248859.009898,33801.493419,50,PS-2-CAP-AR-
